-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  --------------------------------------------------------------------------------  ------------  
                                       aten::as_strided         0.00%     486.176us         0.00%     486.176us       2.532us           192                                                    [[8, 256, 8, 128], [], [], []]            --  
                                        aten::transpose         0.00%     483.565us         0.00%     681.990us       7.104us            96                                                            [[5120, 5120], [], []]            --  
                                           AddBackward0         0.00%     481.863us         0.00%     481.863us       3.346us           144                                                                  [[8, 256, 5120]]            --  
                                          aten::view_as         0.00%     479.620us         0.00%       1.025ms       5.336us           192                                                        [[8, 256, 8], [8, 256, 8]]            --  
                                     TransposeBackward0         0.00%     479.471us         0.00%       1.900ms      20.005us            95                                                                [[8, 8, 256, 128]]            --  
                                             aten::view         0.00%     477.182us         0.00%     477.182us       9.941us            48                                                            [[8, 256, 8, 128], []]            --  
                                          aten::reshape         0.00%     474.764us         0.00%       1.458ms      10.126us           144                                                             [[8, 256, 13824], []]            --  
                                          ViewBackward0         0.00%     461.011us         0.00%       1.207ms      25.136us            48                                                                   [[2048, 13824]]            --  
                                       aten::as_strided         0.00%     460.467us         0.00%     460.467us       4.797us            96                                                         [[8, 256, 1], [], [], []]            --  
                                    UnsafeViewBackward0         0.00%     460.369us         0.00%       1.213ms      12.641us            96                                                                     [[8, 256, 8]]            --  
                                         aten::addcdiv_         0.00%     456.540us         0.00%     456.540us       9.511us            48                                             [[1024, 8], [1024, 8], [1024, 8], []]            --  
                                          aten::reshape         0.00%     455.350us         0.00%       1.189ms       6.193us           192                                                                 [[8, 256, 8], []]            --  
                                     aten::resolve_conj         0.00%     453.668us         0.00%     453.668us       0.473us           959                                                                    [[2048, 5120]]            --  
                                        aten::unsqueeze         0.00%     450.570us         0.00%     520.821us       5.425us            96                                                               [[1, 256, 128], []]            --  
                        torch::autograd::AccumulateGrad         0.00%     444.810us         0.00%     905.951us      18.874us            48                                                                       [[1024, 8]]            --  
                                               aten::to         0.00%     434.087us         0.04%      21.853ms     152.822us           143                                                  [[8, 256, 1024], [], [], [], []]            --  
                                        aten::transpose         0.00%     432.957us         0.00%     597.458us       6.224us            96                                                               [[1024, 8], [], []]            --  
                                         SliceBackward0         0.00%     431.846us         0.08%      40.504ms     421.915us            96                                                                [[8, 40, 256, 64]]            --  
                                        aten::transpose         0.00%     418.001us         0.00%     593.397us       6.181us            96                                                               [[2048, 8], [], []]            --  
                                          aten::reshape         0.00%     416.700us         0.00%       1.151ms       8.103us           142                                                              [[8, 256, 1024], []]            --  
                                       aten::empty_like         0.00%     407.056us         0.01%       2.766ms      58.847us            47                                            [[8, 256, 8, 128], [], [], [], [], []]            --  
                                                aten::t         0.00%     404.949us         0.00%     765.856us      15.955us            48                                                                    [[2048, 1024]]            --  
                                       aten::as_strided         0.00%     400.121us         0.00%     400.121us       1.399us           286                                                           [[5120, 8], [], [], []]            --  
                                          ViewBackward0         0.00%     391.798us         0.00%       1.080ms      11.247us            96                                                                       [[2048, 8]]            --  
                                           MulBackward0         0.00%     388.460us         0.03%      12.761ms     265.845us            48                                                                  [[8, 256, 1024]]            --  
                                       aten::zeros_like         0.00%     381.037us         0.01%       4.314ms      44.939us            96                                                   [[1024, 8], [], [], [], [], []]            --  
                                          ViewBackward0         0.00%     376.733us         0.00%       1.103ms      11.735us            94                                                                  [[8, 256, 1024]]            --  
                                         aten::addcmul_         0.00%     374.703us         0.00%     374.703us       7.806us            48                                             [[1024, 8], [1024, 8], [1024, 8], []]            --  
                                       aten::zeros_like         0.00%     373.712us         0.01%       5.902ms      61.477us            96                                                   [[5120, 8], [], [], [], [], []]            --  
                                             aten::view         0.00%     372.045us         0.00%     372.045us       7.751us            48                                                           [[8, 256, 40, 128], []]            --  
                        torch::autograd::AccumulateGrad         0.00%     368.352us         0.00%     778.306us      16.215us            48                                                                       [[5120, 8]]            --  
                                          ViewBackward0         0.00%     366.656us         0.00%       1.152ms      12.128us            95                                                                  [[8, 256, 5120]]            --  
                                     aten::index_select         0.00%     365.728us         0.00%     375.502us     375.502us             1                                                      [[152064, 5120], [], [2048]]            --  
                                             aten::view         0.00%     364.801us         0.00%     364.801us       3.800us            96                                                                   [[2048, 8], []]            --  
                                        aten::transpose         0.00%     355.486us         0.00%     478.839us       4.988us            96                                                               [[8, 1024], [], []]            --  
                                                aten::t         0.00%     351.635us         0.00%     830.474us       8.651us            96                                                                       [[8, 1024]]            --  
                                                 detach         0.00%     351.281us         0.00%     351.281us       3.659us            96                                                                       [[8, 5120]]            --  
                                          aten::detach_         0.00%     350.478us         0.00%     483.238us       2.517us           192                                                                              [[]]            --  
                                           aten::linear         0.00%     347.175us         4.11%        2.067s      43.061ms            48                                              [[8, 256, 13824], [5120, 13824], []]            --  
                                           CatBackward0         0.00%     346.941us         0.00%       1.542ms      32.125us            48                                                               [[8, 40, 256, 128]]            --  
                                                aten::t         0.00%     344.609us         0.00%     715.758us      14.912us            48                                                                    [[2048, 5120]]            --  
                                                aten::t         0.00%     333.648us         0.00%     927.045us       9.657us            96                                                                       [[2048, 8]]            --  
                                        ToCopyBackward0         0.00%     332.155us         0.02%       9.651ms     201.065us            48                                                                  [[8, 256, 1024]]            --  
                                          aten::reshape         0.00%     323.069us         0.00%     687.870us       7.165us            96                                                                   [[2048, 8], []]            --  
                                       aten::empty_like         0.00%     321.311us         0.01%       3.026ms      63.043us            48                                           [[8, 256, 40, 128], [], [], [], [], []]            --  
                                           aten::linear         0.00%     310.960us         3.24%        1.630s      33.966ms            48                                                [[8, 256, 5120], [5120, 5120], []]            --  
                                       aten::empty_like         0.00%     303.999us         0.01%       3.699ms      38.528us            96                                                   [[5120, 8], [], [], [], [], []]            --  
                                                 detach         0.00%     299.547us         0.00%     299.547us       6.241us            48                                                                       [[1024, 8]]            --  
                                           NegBackward0         0.00%     293.731us         0.01%       4.695ms      99.899us            47                                                                 [[8, 8, 256, 64]]            --  
                                            aten::zero_         0.00%     287.430us         0.04%      20.835ms     217.026us            96                                                               [[8, 40, 256, 128]]            --  
                                 aten::nll_loss_forward         0.00%     286.514us         0.00%     286.514us     286.514us             1                                              [[2048, 152064], [2048], [], [], []]            --  
                                            aten::zero_         0.00%     286.097us         0.01%       3.715ms      19.350us           192                                                                       [[8, 5120]]            --  
                                               aten::to         0.00%     284.435us         0.02%       9.319ms     194.146us            48                                      [[8, 256, 1024], [], [], [], [], [], [], []]            --  
                                                aten::t         0.00%     282.725us         0.00%     541.815us      11.528us            47                                                                    [[5120, 1024]]            --  
                                     aten::_unsafe_view         0.00%     279.547us         0.00%     279.547us       5.824us            48                                                           [[8, 256, 40, 128], []]            --  
                                     aten::_unsafe_view         0.00%     275.967us         0.00%     275.967us       5.872us            47                                                            [[8, 256, 8, 128], []]            --  
                                                 detach         0.00%     269.821us         0.00%     269.821us       5.621us            48                                                                       [[5120, 8]]            --  
                                       aten::empty_like         0.00%     267.135us         0.01%       3.669ms      38.218us            96                                                   [[1024, 8], [], [], [], [], []]            --  
                                            aten::zero_         0.00%     264.160us         0.00%     264.160us       2.752us            96                                                                       [[1024, 8]]            --  
                                             TBackward0         0.00%     258.014us         0.00%       1.022ms      10.646us            96                                                                       [[5120, 8]]            --  
                                            aten::zero_         0.00%     241.731us         0.01%       4.502ms      47.897us            94                                                                [[8, 8, 256, 128]]            --  
                                          aten::view_as         0.00%     241.137us         0.00%     502.771us       5.292us            95                                                  [[8, 256, 1024], [8, 256, 1024]]            --  
                                       aten::empty_like         0.00%     237.238us         0.01%       2.777ms      57.846us            48                                           [[8, 40, 256, 128], [], [], [], [], []]            --  
                                           aten::detach         0.00%     236.150us         0.00%     587.431us       6.119us            96                                                                       [[8, 5120]]            --  
                                          aten::reshape         0.00%     235.053us         0.00%     964.113us      20.086us            48                                                                [[2048, 1024], []]            --  
                                        aten::transpose         0.00%     234.933us         0.00%     360.907us       7.519us            48                                                            [[2048, 1024], [], []]            --  
                                    UnsafeViewBackward0         0.00%     234.392us         0.00%     658.690us      13.723us            48                                                                  [[8, 256, 1024]]            --  
                                     TransposeBackward0         0.00%     232.680us         0.00%     968.994us      20.187us            48                                                               [[8, 256, 40, 128]]            --  
                                           aten::expand         0.00%     228.125us         0.00%     276.071us       5.751us            48                                                                  [[1024], [], []]            --  
                                      aten::result_type         0.00%     224.180us         0.00%     224.180us       1.162us           193                                                              [[8, 256, 5120], []]            --  
                                        aten::transpose         0.00%     222.288us         0.00%     371.149us       7.732us            48                                                            [[2048, 5120], [], []]            --  
                                                aten::t         0.00%     210.653us         0.00%     385.763us       8.037us            48                                                                    [[1024, 5120]]            --  
                                           aten::linear         0.00%     208.541us         0.08%      40.557ms     844.928us            48                                                      [[8, 256, 8], [5120, 8], []]            --  
                                           AddBackward0         0.00%     206.610us         0.00%     206.610us       4.396us            47                                                                [[8, 8, 256, 128]]            --  
                                     aten::resolve_conj         0.00%     203.416us         0.00%     203.416us       0.426us           478                                                                       [[2048, 8]]            --  
                                            aten::zero_         0.00%     202.145us         0.02%       9.780ms     203.742us            48                                                               [[8, 256, 40, 128]]            --  
                                     TransposeBackward0         0.00%     200.845us         0.00%     887.607us      18.492us            48                                                               [[8, 40, 256, 128]]            --  
                                       aten::as_strided         0.00%     198.425us         0.00%     198.425us       2.067us            96                                                        [[5120, 5120], [], [], []]            --  
                                           aten::linear         0.00%     196.788us         0.03%      13.302ms     277.126us            48                                                      [[8, 256, 8], [1024, 8], []]            --  
                                            aten::zero_         0.00%     196.245us         0.01%       3.751ms      39.074us            96                                                                [[8, 256, 8, 128]]            --  
                                      aten::result_type         0.00%     189.709us         0.00%     189.709us       1.976us            96                                                                 [[8, 256, 1], []]            --  
                                          aten::detach_         0.00%     186.870us         0.00%     229.072us       2.386us            96                                                                             [[0]]            --  
                                        aten::transpose         0.00%     182.246us         0.00%     259.090us       5.513us            47                                                            [[5120, 1024], [], []]            --  
                                     aten::_unsafe_view         0.00%     180.812us         0.00%     180.812us       3.767us            48                                                                [[2048, 1024], []]            --  
                                     aten::resolve_conj         0.00%     180.281us         0.00%     180.281us       0.626us           288                                                                   [[2048, 13824]]            --  
                                          aten::reshape         0.00%     176.033us         0.00%     745.517us      15.532us            48                                                               [[2048, 13824], []]            --  
                                       aten::as_strided         0.00%     175.396us         0.00%     175.396us       1.827us            96                                                           [[2048, 8], [], [], []]            --  
                                              aten::mul         0.00%     169.982us         0.00%     249.723us     124.861us             2                                                               [[1, 256, 128], []]     65536.000  
                                           AddBackward0         0.00%     169.033us         0.00%     169.033us       1.761us            96                                                                     [[8, 256, 1]]            --  
                                           NegBackward0         0.00%     168.774us         0.03%      13.404ms     279.256us            48                                                                [[8, 40, 256, 64]]            --  
                                       aten::as_strided         0.00%     164.501us         0.00%     164.501us       1.714us            96                                                           [[1024, 8], [], [], []]            --  
                                          ViewBackward0         0.00%     162.728us         0.04%      22.517ms     469.099us            48                                                               [[8, 256, 40, 128]]            --  
                                           aten::detach         0.00%     161.594us         0.00%     461.141us       9.607us            48                                                                       [[1024, 8]]            --  
                              aten::_local_scalar_dense         0.00%     151.799us         0.00%     151.799us       0.782us           194                                                                              [[]]            --  
                                             TBackward0         0.00%     149.225us         0.00%     561.160us      11.691us            48                                                                       [[8, 1024]]            --  
                                       aten::as_strided         0.00%     149.055us         0.00%     149.055us       3.042us            49                                                        [[2048, 5120], [], [], []]            --  
                                             TBackward0         0.00%     145.977us         0.00%     575.995us      12.000us            48                                                                       [[8, 5120]]            --  
                                            aten::zero_         0.00%     141.225us         0.00%       1.829ms      19.056us            96                                                                       [[5120, 8]]            --  
                                           aten::detach         0.00%     140.133us         0.00%     409.954us       8.541us            48                                                                       [[5120, 8]]            --  
                                        aten::transpose         0.00%     135.564us         0.00%     182.553us       3.803us            48                                                            [[8, 40, 256], [], []]            --  
                                                detach_         0.00%     132.760us         0.00%     132.760us       0.691us           192                                                                              [[]]            --  
                                        aten::transpose         0.00%     126.073us         0.00%     175.110us       3.648us            48                                                            [[1024, 5120], [], []]            --  
                                       aten::as_strided         0.00%     125.974us         0.00%     125.974us       2.624us            48                                                        [[2048, 1024], [], [], []]            --  
                                       aten::as_strided         0.00%     123.353us         0.00%     123.353us       1.285us            96                                                           [[8, 1024], [], [], []]            --  
                                        aten::transpose         0.00%     121.249us         0.00%     158.679us       3.306us            48                                                            [[8, 256, 40], [], []]            --  
                                               aten::to         0.00%     117.015us         0.00%     117.015us       1.219us            96                                                     [[8, 256, 1], [], [], [], []]            --  
                                           AddBackward0         0.00%      97.467us         0.00%      97.467us       2.031us            48                                                                  [[8, 256, 1024]]            --  
                                               aten::eq         0.00%      86.848us         0.00%      86.848us      86.848us             1                                                                    [[8, 256], []]            --  
                                          ViewBackward0         0.00%      78.235us         0.00%      78.235us       0.832us            94                                                                              [[]]            --  
                                     aten::resolve_conj         0.00%      77.965us         0.00%      77.965us       0.812us            96                                                                       [[1024, 8]]            --  
                                           AddBackward0         0.00%      77.250us         0.00%      77.250us       1.609us            48                                                               [[8, 40, 256, 128]]            --  
                                       aten::as_strided         0.00%      76.844us         0.00%      76.844us       1.635us            47                                                        [[5120, 1024], [], [], []]            --  
                                     aten::resolve_conj         0.00%      76.628us         0.00%      76.628us       0.403us           190                                                                       [[8, 5120]]            --  
                                     aten::resolve_conj         0.00%      75.730us         0.00%      75.730us       0.396us           191                                                                    [[2048, 1024]]            --  
                                   BackwardHookFunction         0.00%      71.816us         0.00%      93.340us      93.340us             1                                                                [[8, 256, 152064]]            --  
                                aten::nll_loss_backward         0.00%      71.472us         0.03%      14.365ms      14.365ms             1                                      [[], [2048, 152064], [2048], [], [], [], []]            --  
                                       aten::as_strided         0.00%      70.984us         0.00%      70.984us       0.732us            97                                                       [[1, 256, 128], [], [], []]            --  
                                               aten::to         0.00%      66.633us         0.00%      66.633us       0.347us           192                                                          [[], [], [], [], [], []]            --  
                                              aten::sin         0.00%      65.724us         0.00%      65.724us      65.724us             1                                                                   [[1, 256, 128]]            --  
                                           aten::matmul         0.00%      60.827us         0.60%     304.481ms     304.481ms             1                                                  [[8, 256, 5120], [5120, 152064]]            --  
                                              aten::cos         0.00%      60.160us         0.00%      60.160us      60.160us             1                                                                   [[1, 256, 128]]            --  
                                              aten::bmm         0.00%      56.985us         0.00%      57.510us      57.510us             1                                                         [[1, 64, 1], [1, 1, 256]]     32768.000  
                                     aten::resolve_conj         0.00%      52.753us         0.00%      52.753us       0.550us            96                                                                       [[5120, 8]]            --  
autograd::engine::evaluate_function: NllLossBackward...         0.00%      51.889us         0.03%      14.432ms      14.432ms             1                                                                                []            --  
                                       aten::as_strided         0.00%      49.037us         0.00%      49.037us       1.022us            48                                                        [[1024, 5120], [], [], []]            --  
                                       aten::as_strided         0.00%      47.946us         0.00%      47.946us       0.999us            48                                                              [[1024], [], [], []]            --  
                                         aten::_to_copy         0.00%      47.699us         0.08%      40.114ms      20.057ms             2                                        [[8, 256, 152064], [], [], [], [], [], []]            --  
                                       aten::as_strided         0.00%      46.989us         0.00%      46.989us       0.979us            48                                                        [[8, 40, 256], [], [], []]            --  
                                               aten::to         0.00%      44.620us         0.00%      44.620us       0.465us            96                                                         [[0], [], [], [], [], []]            --  
                                              aten::add         0.00%      43.167us         0.00%      43.167us      43.167us             1                                                                   [[256], [], []]       256.000  
                                  aten::constant_pad_nd         0.00%      42.566us         0.00%     246.047us     246.047us             1                                                                [[8, 256], [], []]            --  
                                                detach_         0.00%      42.202us         0.00%      42.202us       0.440us            96                                                                             [[0]]            --  
                                       aten::lift_fresh         0.00%      41.424us         0.00%      41.424us       0.431us            96                                                                             [[0]]            --  
                                       aten::lift_fresh         0.00%      41.419us         0.00%      41.419us       0.215us           193                                                                              [[]]            --  
                                          aten::resize_         0.00%      37.517us         0.00%      37.517us      37.517us             1                                                                     [[0], [], []]            --  
                                       aten::as_strided         0.00%      37.430us         0.00%      37.430us       0.780us            48                                                        [[8, 256, 40], [], [], []]            --  
autograd::engine::evaluate_function: LogSoftmaxBackw...         0.00%      35.856us         0.07%      32.765ms      32.765ms             1                                                                                []            --  
                                             aten::view         0.00%      35.837us         0.00%      35.837us      11.946us             3                                                            [[8, 256, 152064], []]            --  
                                        aten::transpose         0.00%      34.272us         0.00%      39.253us      39.253us             1                                                          [[152064, 5120], [], []]            --  
                                            aten::slice         0.00%      33.350us         0.00%      41.152us      20.576us             2                                                        [[8, 257], [], [], [], []]            --  
                                            aten::copy_         0.00%      32.482us         0.00%      32.482us      10.827us             3                                                          [[8, 256], [8, 256], []]            --  
                                            aten::clone         0.00%      31.522us         0.00%     173.040us      86.520us             2                                                                    [[8, 256], []]            --  
                           BackwardHookFunctionBackward         0.00%      30.068us         0.00%      30.068us      30.068us             1                                                                [[8, 256, 152064]]            --  
                                            MmBackward0         0.00%      29.373us         1.23%     619.633ms     619.633ms             1                                                                  [[2048, 152064]]            --  
                                     aten::resolve_conj         0.00%      27.751us         0.00%      27.751us       0.289us            96                                                                   [[13824, 5120]]            --  
                                     aten::_unsafe_view         0.00%      27.252us         0.00%      27.252us      27.252us             1                                                              [[2048, 152064], []]            --  
                               aten::cross_entropy_loss         0.00%      26.255us         0.08%      41.672ms      41.672ms             1                                          [[2048, 152064], [2048], [], [], [], []]            --  
                                     aten::resolve_conj         0.00%      16.591us         0.00%      16.591us       0.353us            47                                                                    [[1024, 5120]]            --  
                                            aten::alias         0.00%      15.703us         0.00%      15.703us      15.703us             1                                                                  [[8, 256, 5120]]            --  
                                      aten::log_softmax         0.00%      15.683us         0.08%      41.345ms      41.345ms             1                                                          [[2048, 152064], [], []]            --  
                                            aten::copy_         0.00%      15.243us         0.00%      15.243us       7.622us             2                                                [[1, 256, 128], [1, 256, 128], []]            --  
                                            aten::fill_         0.00%      14.829us         0.00%      14.829us      14.829us             1                                                                    [[8, 257], []]            --  
                                     aten::resolve_conj         0.00%      14.627us         0.00%      14.627us       0.305us            48                                                                    [[5120, 5120]]            --  
                                       NllLossBackward0         0.00%      14.324us         0.03%      14.380ms      14.380ms             1                                                                              [[]]            --  
                                     aten::resolve_conj         0.00%      14.125us         0.00%      14.125us       0.294us            48                                                                   [[5120, 13824]]            --  
                                    LogSoftmaxBackward0         0.00%      13.881us         0.07%      32.730ms      32.730ms             1                                                                  [[2048, 152064]]            --  
                                           aten::narrow         0.00%      13.534us         0.00%      34.587us      34.587us             1                                                            [[8, 257], [], [], []]            --  
                                           aten::matmul         0.00%      13.509us         0.00%      86.780us      86.780us             1                                                         [[1, 64, 1], [1, 1, 256]]            --  
                                             aten::view         0.00%      11.292us         0.00%      11.292us      11.292us             1                                                              [[2048, 152064], []]            --  
                                           aten::expand         0.00%      10.948us         0.00%      12.999us       6.500us             2                                                              [[1, 64, 1], [], []]            --  
                                        aten::embedding         0.00%      10.678us         0.00%     393.374us     393.374us             1                                            [[152064, 5120], [8, 256], [], [], []]            --  
                                       aten::empty_like         0.00%      10.613us         0.00%      56.247us      56.247us             1                                                          [[], [], [], [], [], []]            --  
                                        aten::ones_like         0.00%      10.579us         0.00%      69.875us      69.875us             1                                                          [[], [], [], [], [], []]            --  
                                              aten::pad         0.00%      10.547us         0.00%     256.594us     256.594us             1                                                            [[8, 256], [], [], []]            --  
                                          ViewBackward0         0.00%       9.895us         0.00%      25.563us      25.563us             1                                                                  [[2048, 152064]]            --  
                                           aten::linear         0.00%       9.494us         0.61%     304.538ms     304.538ms             1                                              [[8, 256, 5120], [152064, 5120], []]            --  
                                             aten::view         0.00%       8.818us         0.00%       8.818us       4.409us             2                                                                    [[8, 256], []]            --  
                                         aten::_to_copy         0.00%       8.467us         0.00%      50.375us      50.375us             1                                             [[1, 1, 256], [], [], [], [], [], []]            --  
                                               aten::to         0.00%       8.290us         0.05%      25.419ms      25.419ms             1                                                [[8, 256, 152064], [], [], [], []]            --  
                                       aten::empty_like         0.00%       8.266us         0.00%      84.221us      84.221us             1                                                    [[8, 256], [], [], [], [], []]            --  
                                                aten::t         0.00%       8.154us         0.00%      47.407us      47.407us             1                                                                  [[152064, 5120]]            --  
                                          aten::view_as         0.00%       8.104us         0.00%      21.524us      21.524us             1                                              [[8, 256, 152064], [8, 256, 152064]]            --  
                                           aten::arange         0.00%       8.087us         0.00%      45.604us      45.604us             1                                                                 [[], [], [], [0]]            --  
                                                aten::t         0.00%       7.886us         0.00%      17.337us      17.337us             1                                                                  [[5120, 152064]]            --  
                                       aten::as_strided         0.00%       7.802us         0.00%       7.802us       3.901us             2                                                            [[8, 257], [], [], []]            --  
                                      aten::nll_loss_nd         0.00%       7.773us         0.00%     301.000us     301.000us             1                                              [[2048, 152064], [2048], [], [], []]            --  
                                         aten::_to_copy         0.00%       7.320us         0.00%     102.697us      51.349us             2                                           [[1, 256, 128], [], [], [], [], [], []]            --  
                                       aten::as_strided         0.00%       7.150us         0.00%       7.150us       3.575us             2                                                      [[152064, 5120], [], [], []]            --  
                                        aten::unsqueeze         0.00%       6.915us         0.00%       7.756us       7.756us             1                                                                       [[256], []]            --  
                                         aten::nll_loss         0.00%       6.713us         0.00%     293.227us     293.227us             1                                              [[2048, 152064], [2048], [], [], []]            --  
                                        aten::transpose         0.00%       6.711us         0.00%       9.451us       9.451us             1                                                          [[5120, 152064], [], []]            --  
                                       aten::contiguous         0.00%       6.512us         0.00%     121.405us     121.405us             1                                                                    [[8, 256], []]            --  
                                        aten::transpose         0.00%       6.216us         0.00%       7.424us       7.424us             1                                                            [[1, 64, 256], [], []]            --  
                                        ToCopyBackward0         0.00%       5.752us         0.03%      14.713ms      14.713ms             1                                                                [[8, 256, 152064]]            --  
                                       aten::index_put_         0.00%       5.164us         0.00%      17.941us      17.941us             1                                                            [[8, 256], [], [], []]            --  
                                 aten::_index_put_impl_         0.00%       5.058us         0.00%      12.777us      12.777us             1                                                        [[8, 256], [], [], [], []]            --  
                                           aten::arange         0.00%       4.960us         0.00%      51.269us      51.269us             1                                                              [[], [], [], [], []]            --  
                                            aten::zero_         0.00%       4.498us         0.03%      14.294ms      14.294ms             1                                                                  [[2048, 152064]]            --  
                                     aten::masked_fill_         0.00%       4.477us         0.00%       4.477us       4.477us             1                                                          [[8, 256], [8, 256], []]            --  
                                               aten::to         0.00%       4.401us         0.03%      14.708ms      14.708ms             1                                    [[8, 256, 152064], [], [], [], [], [], [], []]            --  
                                          aten::reshape         0.00%       4.376us         0.00%      15.668us      15.668us             1                                                              [[2048, 152064], []]            --  
                                    UnsafeViewBackward0         0.00%       4.351us         0.00%      10.814us      10.814us             1                                                                [[8, 256, 152064]]            --  
                                            aten::slice         0.00%       4.336us         0.00%       5.069us       5.069us             1                                                   [[1, 256, 128], [], [], [], []]            --  
                                           aten::select         0.00%       4.319us         0.00%       6.488us       6.488us             1                                                          [[152064, 5120], [], []]            --  
    autograd::engine::evaluate_function: AliasBackward0         0.00%       4.314us         0.00%       5.418us       5.418us             1                                                                                []            --  
                                                 detach         0.00%       4.052us         0.00%       4.052us       2.026us             2                                                                        [[8, 256]]            --  
                                          aten::reshape         0.00%       3.666us         0.00%       6.517us       6.517us             1                                                                    [[8, 256], []]            --  
                                            aten::copy_         0.00%       3.587us         0.00%       3.587us       3.587us             1                                                    [[1, 1, 256], [1, 1, 256], []]            --  
                                     aten::_unsafe_view         0.00%       3.545us         0.00%       3.545us       3.545us             1                                                                [[1, 64, 256], []]            --  
                                        aten::unsqueeze         0.00%       3.507us         0.00%       3.877us       3.877us             1                                                                     [[1, 64], []]            --  
                                           aten::narrow         0.00%       3.498us         0.00%       8.567us       8.567us             1                                                       [[1, 256, 128], [], [], []]            --  
                                            aten::fill_         0.00%       3.049us         0.00%       3.049us       3.049us             1                                                                          [[], []]            --  
                                               aten::to         0.00%       2.777us         0.00%       2.777us       0.926us             3                                            [[8, 256], [], [], [], [], [], [], []]            --  
                                             aten::view         0.00%       2.743us         0.00%       2.743us       2.743us             1                                                                  [[1, 64, 1], []]            --  
                                       aten::as_strided         0.00%       2.740us         0.00%       2.740us       2.740us             1                                                      [[5120, 152064], [], [], []]            --  
                                          aten::reshape         0.00%       2.613us         0.00%       6.463us       6.463us             1                                                            [[8, 256, 152064], []]            --  
                                               aten::to         0.00%       2.455us         0.00%       2.455us       2.455us             1                                              [[2048], [], [], [], [], [], [], []]            --  
                                        aten::unsqueeze         0.00%       2.249us         0.00%       2.823us       2.823us             1                                                                        [[64], []]            --  
                                               aten::to         0.00%       2.211us         0.00%      52.586us      26.293us             2                                                     [[1, 1, 256], [], [], [], []]            --  
                                           aten::detach         0.00%       2.134us         0.00%       6.186us       3.093us             2                                                                        [[8, 256]]            --  
                                          aten::reshape         0.00%       2.094us         0.00%       2.973us       2.973us             1                                                                 [[1, 1, 256], []]            --  
                                       aten::as_strided         0.00%       2.051us         0.00%       2.051us       1.026us             2                                                          [[1, 64, 1], [], [], []]            --  
                                           aten::select         0.00%       1.986us         0.00%       2.180us       2.180us             1                                                            [[2048, 5120], [], []]            --  
                                               aten::to         0.00%       1.684us         0.00%     104.381us      52.190us             2                                                   [[1, 256, 128], [], [], [], []]            --  
                                        aten::unsqueeze         0.00%       1.482us         0.00%       1.776us       1.776us             1                                                                    [[1, 256], []]            --  
                                           aten::expand         0.00%       1.415us         0.00%       1.683us       1.683us             1                                                             [[1, 1, 256], [], []]            --  
                                       aten::as_strided         0.00%       1.208us         0.00%       1.208us       1.208us             1                                                        [[1, 64, 256], [], [], []]            --  
                                     aten::resolve_conj         0.00%       1.146us         0.00%       1.146us       0.573us             2                                                                  [[2048, 152064]]            --  
                                         AliasBackward0         0.00%       1.104us         0.00%       1.104us       1.104us             1                                                                  [[8, 256, 5120]]            --  
                                               aten::to         0.00%       0.990us         0.00%       0.990us       0.495us             2                                                      [[1, 64, 1], [], [], [], []]            --  
                                          aten::reshape         0.00%       0.917us         0.00%       3.660us       3.660us             1                                                                  [[1, 64, 1], []]            --  
                                             aten::view         0.00%       0.879us         0.00%       0.879us       0.879us             1                                                                 [[1, 1, 256], []]            --  
                                       aten::as_strided         0.00%       0.841us         0.00%       0.841us       0.841us             1                                                               [[256], [], [], []]            --  
                                               aten::to         0.00%       0.576us         0.00%       0.576us       0.576us             1                                      [[2048, 152064], [], [], [], [], [], [], []]            --  
                                       aten::as_strided         0.00%       0.574us         0.00%       0.574us       0.574us             1                                                                [[64], [], [], []]            --  
                                     aten::resolve_conj         0.00%       0.463us         0.00%       0.463us       0.463us             1                                                                     [[1, 1, 256]]            --  
                                               aten::to         0.00%       0.451us         0.00%       0.451us       0.451us             1                                          [[1, 64, 1], [], [], [], [], [], [], []]            --  
                                       aten::as_strided         0.00%       0.370us         0.00%       0.370us       0.370us             1                                                             [[1, 64], [], [], []]            --  
                                       aten::as_strided         0.00%       0.294us         0.00%       0.294us       0.294us             1                                                            [[1, 256], [], [], []]            --  
                                       aten::as_strided         0.00%       0.268us         0.00%       0.268us       0.268us             1                                                         [[1, 1, 256], [], [], []]            --  
                                     aten::resolve_conj         0.00%       0.175us         0.00%       0.175us       0.175us             1                                                                  [[152064, 5120]]            --  
                                     aten::resolve_conj         0.00%       0.062us         0.00%       0.062us       0.062us             1                                                                      [[1, 64, 1]]            --  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  --------------------------------------------------------------------------------  ------------  
Self CPU time total: 50.332s
