-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  --------------------------------------------------------------------------------  ------------  
                                     aten::resolve_conj         0.00%     319.582us         0.00%     319.582us       0.500us           639                                                                    [[2040, 4096]]            --  
                                           AddBackward0         0.00%     317.441us         0.00%     317.441us       3.307us            96                                                                  [[8, 255, 4096]]            --  
                                     aten::index_select         0.00%     305.905us         0.00%     316.124us     316.124us             1                                                      [[128256, 4096], [], [2040]]            --  
                                          ViewBackward0         0.00%     304.080us         0.02%       6.027ms      95.668us            63                                                                [[8, 255, 8, 128]]            --  
                                             aten::view         0.00%     301.950us         0.00%     301.950us       9.436us            32                                                            [[8, 255, 8, 128], []]            --  
                                          aten::detach_         0.00%     299.375us         0.00%     388.432us       3.035us           128                                                                              [[]]            --  
                                        aten::unsqueeze         0.00%     294.157us         0.00%     347.728us       5.433us            64                                                               [[1, 255, 128], []]            --  
                                            aten::zero_         0.00%     293.903us         0.01%       2.549ms      19.915us           128                                                                       [[8, 4096]]            --  
                        torch::autograd::AccumulateGrad         0.00%     291.487us         0.00%     612.084us      19.128us            32                                                                       [[1024, 8]]            --  
                                         SliceBackward0         0.00%     291.399us         0.08%      21.231ms     331.741us            64                                                                [[8, 32, 255, 64]]            --  
                                          aten::view_as         0.00%     289.342us         0.00%     688.233us       5.377us           128                                                        [[8, 255, 8], [8, 255, 8]]            --  
                                       aten::zeros_like         0.00%     288.624us         0.02%       4.046ms      63.212us            64                                                   [[4096, 8], [], [], [], [], []]            --  
                                        aten::transpose         0.00%     286.097us         0.00%     423.592us       6.619us            64                                                            [[4096, 4096], [], []]            --  
                                       aten::as_strided         0.00%     278.645us         0.00%     278.645us       4.354us            64                                                         [[8, 255, 1], [], [], []]            --  
                                       aten::as_strided         0.00%     275.602us         0.00%     275.602us       1.451us           190                                                           [[4096, 8], [], [], []]            --  
                                        aten::transpose         0.00%     274.452us         0.00%     402.261us       6.285us            64                                                               [[1024, 8], [], []]            --  
                                           aten::linear         0.00%     273.922us         4.52%        1.199s      37.455ms            32                                              [[8, 255, 14336], [4096, 14336], []]            --  
                                     TransposeBackward0         0.00%     273.731us         0.00%       1.206ms      19.137us            63                                                                [[8, 8, 255, 128]]            --  
                                    UnsafeViewBackward0         0.00%     272.942us         0.00%     720.799us      11.441us            63                                                                  [[8, 255, 1024]]            --  
                                          ViewBackward0         0.00%     272.679us         0.00%     752.033us      11.937us            63                                                                  [[8, 255, 4096]]            --  
                                         aten::addcmul_         0.00%     269.651us         0.00%     269.651us       8.427us            32                                             [[1024, 8], [1024, 8], [1024, 8], []]            --  
                                                aten::t         0.00%     262.720us         0.00%     556.543us       8.696us            64                                                                       [[8, 1024]]            --  
                        torch::autograd::AccumulateGrad         0.00%     261.090us         0.00%     512.439us      16.014us            32                                                                       [[4096, 8]]            --  
                                                aten::t         0.00%     260.559us         0.00%     623.143us       9.737us            64                                                                       [[2040, 8]]            --  
                                          aten::reshape         0.00%     259.603us         0.00%     740.932us       5.789us           128                                                                 [[8, 255, 8], []]            --  
                                          aten::reshape         0.00%     258.626us         0.00%     736.139us       7.831us            94                                                              [[8, 255, 1024], []]            --  
                                       aten::empty_like         0.00%     252.361us         0.01%       1.756ms      56.637us            31                                            [[8, 255, 8, 128], [], [], [], [], []]            --  
                                                aten::t         0.00%     250.926us         0.00%     482.418us      15.076us            32                                                                    [[2040, 1024]]            --  
                                          aten::reshape         0.00%     249.931us         0.00%       1.064ms      33.257us            32                                                                [[2040, 1024], []]            --  
                                       aten::empty_like         0.00%     245.473us         0.01%       2.488ms      38.881us            64                                                   [[4096, 8], [], [], [], [], []]            --  
                                               aten::to         0.00%     244.315us         0.05%      13.956ms     146.908us            95                                                  [[8, 255, 1024], [], [], [], []]            --  
                                        aten::transpose         0.00%     244.121us         0.00%     362.584us       5.665us            64                                                               [[2040, 8], [], []]            --  
                                           MulBackward0         0.00%     242.757us         0.03%       7.835ms     244.829us            32                                                                  [[8, 255, 1024]]            --  
                                          ViewBackward0         0.00%     240.457us         0.00%     661.139us      10.330us            64                                                                       [[2040, 8]]            --  
                                       aten::empty_like         0.00%     239.068us         0.01%       2.502ms      39.095us            64                                                   [[1024, 8], [], [], [], [], []]            --  
                                             aten::view         0.00%     234.233us         0.00%     234.233us       7.320us            32                                                           [[8, 255, 32, 128], []]            --  
                                       aten::empty_like         0.00%     233.367us         0.01%       1.938ms      60.573us            32                                           [[8, 255, 32, 128], [], [], [], [], []]            --  
                                             aten::view         0.00%     219.490us         0.00%     219.490us       3.430us            64                                                                   [[2040, 8], []]            --  
                                        aten::transpose         0.00%     213.632us         0.00%     293.823us       4.591us            64                                                               [[8, 1024], [], []]            --  
                                            aten::zero_         0.00%     212.380us         0.00%     212.380us       3.318us            64                                                                       [[1024, 8]]            --  
                                           aten::linear         0.00%     211.499us         0.91%     241.706ms       7.553ms            32                                                [[8, 255, 4096], [1024, 4096], []]            --  
                                           CatBackward0         0.00%     209.640us         0.00%       1.019ms      31.829us            32                                                               [[8, 32, 255, 128]]            --  
                                        ToCopyBackward0         0.00%     208.674us         0.02%       6.073ms     189.779us            32                                                                  [[8, 255, 1024]]            --  
                                                aten::t         0.00%     207.803us         0.00%     429.328us      13.416us            32                                                                    [[2040, 4096]]            --  
                                           aten::linear         0.00%     207.790us         2.83%     750.920ms      23.466ms            32                                                [[8, 255, 4096], [4096, 4096], []]            --  
                                          aten::reshape         0.00%     201.192us         0.00%     420.682us       6.573us            64                                                                   [[2040, 8], []]            --  
                                                 detach         0.00%     196.934us         0.00%     196.934us       3.077us            64                                                                       [[8, 4096]]            --  
                                                 detach         0.00%     193.307us         0.00%     193.307us       6.041us            32                                                                       [[1024, 8]]            --  
                                                aten::t         0.00%     184.825us         0.00%     342.084us      11.035us            31                                                                    [[4096, 1024]]            --  
                                 aten::nll_loss_forward         0.00%     184.654us         0.00%     184.654us     184.654us             1                                              [[2040, 128256], [2040], [], [], []]            --  
                                              aten::mul         0.00%     182.561us         0.00%     264.630us     132.315us             2                                                               [[1, 255, 128], []]     65280.000  
                                     aten::_unsafe_view         0.00%     177.958us         0.00%     177.958us       5.561us            32                                                           [[8, 255, 32, 128], []]            --  
                                           NegBackward0         0.00%     177.825us         0.01%       2.914ms      94.002us            31                                                                 [[8, 8, 255, 64]]            --  
                                     TransposeBackward0         0.00%     175.725us         0.00%     598.339us      18.698us            32                                                               [[8, 32, 255, 128]]            --  
                                     aten::_unsafe_view         0.00%     175.718us         0.00%     175.718us       5.668us            31                                                            [[8, 255, 8, 128], []]            --  
                                               aten::to         0.00%     174.533us         0.02%       5.864ms     183.258us            32                                      [[8, 255, 1024], [], [], [], [], [], [], []]            --  
                                                 detach         0.00%     170.089us         0.00%     170.089us       5.315us            32                                                                       [[4096, 8]]            --  
                                                aten::t         0.00%     165.367us         0.00%     291.137us       9.098us            32                                                                    [[1024, 4096]]            --  
                                             TBackward0         0.00%     163.954us         0.00%     653.171us      10.206us            64                                                                       [[4096, 8]]            --  
                                            aten::zero_         0.00%     163.205us         0.04%       9.868ms     154.193us            64                                                               [[8, 32, 255, 128]]            --  
                                     aten::resolve_conj         0.00%     157.273us         0.00%     157.273us       0.495us           318                                                                       [[2040, 8]]            --  
                                          aten::view_as         0.00%     155.641us         0.00%     396.041us       6.286us            63                                                  [[8, 255, 1024], [8, 255, 1024]]            --  
                                            aten::zero_         0.00%     154.429us         0.00%       1.269ms      19.821us            64                                                                       [[4096, 8]]            --  
                                       aten::empty_like         0.00%     149.437us         0.01%       1.573ms      49.142us            32                                           [[8, 32, 255, 128], [], [], [], [], []]            --  
                                          ViewBackward0         0.00%     148.060us         0.00%     436.342us      14.076us            31                                                                  [[8, 255, 1024]]            --  
                                        aten::transpose         0.00%     148.034us         0.00%     231.492us       7.234us            32                                                            [[2040, 1024], [], []]            --  
                                            aten::zero_         0.00%     144.588us         0.01%       2.656ms      42.832us            62                                                                [[8, 8, 255, 128]]            --  
                                      aten::result_type         0.00%     143.908us         0.00%     143.908us       1.116us           129                                                              [[8, 255, 4096], []]            --  
                                        aten::transpose         0.00%     141.170us         0.00%     221.525us       6.923us            32                                                            [[2040, 4096], [], []]            --  
                                           aten::detach         0.00%     137.833us         0.00%     334.767us       5.231us            64                                                                       [[8, 4096]]            --  
                                       aten::as_strided         0.00%     137.495us         0.00%     137.495us       2.148us            64                                                        [[4096, 4096], [], [], []]            --  
                                           aten::linear         0.00%     137.451us         0.10%      25.777ms     805.530us            32                                                      [[8, 255, 8], [4096, 8], []]            --  
                                     TransposeBackward0         0.00%     136.580us         0.00%     570.082us      17.815us            32                                                               [[8, 255, 32, 128]]            --  
                                           AddBackward0         0.00%     132.285us         0.00%     132.285us       4.267us            31                                                                [[8, 8, 255, 128]]            --  
                                           aten::linear         0.00%     131.164us         0.04%       9.520ms     297.515us            32                                                      [[8, 255, 8], [1024, 8], []]            --  
                                          aten::reshape         0.00%     129.437us         0.00%     619.040us      19.345us            32                                                               [[2040, 14336], []]            --  
                                     aten::resolve_conj         0.00%     128.679us         0.00%     128.679us       0.670us           192                                                                   [[2040, 14336]]            --  
                                            aten::zero_         0.00%     128.214us         0.02%       4.525ms     141.402us            32                                                               [[8, 255, 32, 128]]            --  
                                       aten::as_strided         0.00%     127.809us         0.00%     127.809us       1.997us            64                                                           [[1024, 8], [], [], []]            --  
                                           aten::detach         0.00%     127.290us         0.00%     320.597us      10.019us            32                                                                       [[1024, 8]]            --  
                                      aten::result_type         0.00%     125.742us         0.00%     125.742us       1.965us            64                                                                 [[8, 255, 1], []]            --  
                                       aten::as_strided         0.00%     118.463us         0.00%     118.463us       1.851us            64                                                           [[2040, 8], [], [], []]            --  
                                          ViewBackward0         0.00%     116.135us         0.05%      14.469ms     452.150us            32                                                               [[8, 255, 32, 128]]            --  
                                           NegBackward0         0.00%     115.225us         0.02%       5.738ms     179.322us            32                                                                [[8, 32, 255, 64]]            --  
                                               aten::eq         0.00%     114.374us         0.00%     114.374us     114.374us             1                                                                    [[8, 255], []]            --  
                                          aten::detach_         0.00%     113.227us         0.00%     139.852us       2.185us            64                                                                             [[0]]            --  
                                        aten::transpose         0.00%     111.808us         0.00%     157.259us       5.073us            31                                                            [[4096, 1024], [], []]            --  
                              aten::_local_scalar_dense         0.00%     105.909us         0.00%     105.909us       0.815us           130                                                                              [[]]            --  
                                            aten::zero_         0.00%     104.224us         0.02%       4.126ms      64.465us            64                                                                [[8, 255, 8, 128]]            --  
                                           AddBackward0         0.00%     102.595us         0.00%     102.595us       1.603us            64                                                                     [[8, 255, 1]]            --  
                                             TBackward0         0.00%      92.667us         0.00%     354.588us      11.081us            32                                                                       [[8, 1024]]            --  
                                             TBackward0         0.00%      91.449us         0.00%     335.273us      10.477us            32                                                                       [[8, 4096]]            --  
                                                detach_         0.00%      89.057us         0.00%      89.057us       0.696us           128                                                                              [[]]            --  
                                       aten::as_strided         0.00%      83.458us         0.00%      83.458us       2.608us            32                                                        [[2040, 1024], [], [], []]            --  
                                           aten::detach         0.00%      81.260us         0.00%     251.349us       7.855us            32                                                                       [[4096, 8]]            --  
                                       aten::as_strided         0.00%      80.615us         0.00%      80.615us       2.443us            33                                                        [[2040, 4096], [], [], []]            --  
                                       aten::as_strided         0.00%      80.191us         0.00%      80.191us       1.253us            64                                                           [[8, 1024], [], [], []]            --  
                                        aten::transpose         0.00%      80.092us         0.00%     109.682us       3.428us            32                                                            [[8, 32, 255], [], []]            --  
                                aten::nll_loss_backward         0.00%      79.726us         0.04%      11.404ms      11.404ms             1                                      [[], [2040, 128256], [2040], [], [], [], []]            --  
                                        aten::transpose         0.00%      79.163us         0.00%     125.770us       3.930us            32                                                            [[1024, 4096], [], []]            --  
                                        aten::transpose         0.00%      77.866us         0.00%     102.292us       3.197us            32                                                            [[8, 255, 32], [], []]            --  
                                               aten::to         0.00%      76.741us         0.00%      76.741us       1.199us            64                                                     [[8, 255, 1], [], [], [], []]            --  
                                              aten::sin         0.00%      70.169us         0.00%      70.169us      70.169us             1                                                                   [[1, 255, 128]]            --  
                                              aten::cos         0.00%      63.674us         0.00%      63.674us      63.674us             1                                                                   [[1, 255, 128]]            --  
                                   BackwardHookFunction         0.00%      62.078us         0.00%      80.851us      80.851us             1                                                                [[8, 255, 128256]]            --  
                                          aten::resize_         0.00%      61.033us         0.00%      61.033us      61.033us             1                                                                     [[0], [], []]            --  
                                           AddBackward0         0.00%      59.728us         0.00%      59.728us       1.867us            32                                                                  [[8, 255, 1024]]            --  
                                              aten::bmm         0.00%      59.399us         0.00%      60.055us      60.055us             1                                                         [[1, 64, 1], [1, 1, 255]]     32640.000  
                                     aten::resolve_conj         0.00%      58.750us         0.00%      58.750us       0.463us           127                                                                    [[2040, 1024]]            --  
                                           AddBackward0         0.00%      55.532us         0.00%      55.532us       1.735us            32                                                               [[8, 32, 255, 128]]            --  
                                              aten::add         0.00%      55.380us         0.00%      55.380us      55.380us             1                                                                   [[255], [], []]       255.000  
                                           aten::matmul         0.00%      55.331us         0.88%     233.485ms     233.485ms             1                                                  [[8, 255, 4096], [4096, 128256]]            --  
                                       aten::as_strided         0.00%      54.441us         0.00%      54.441us       0.838us            65                                                       [[1, 255, 128], [], [], []]            --  
                                               aten::to         0.00%      53.620us         0.00%      53.620us       0.419us           128                                                          [[], [], [], [], [], []]            --  
                                          ViewBackward0         0.00%      52.180us         0.00%      52.180us       0.842us            62                                                                              [[]]            --  
                                     aten::resolve_conj         0.00%      47.539us         0.00%      47.539us       0.743us            64                                                                       [[1024, 8]]            --  
                                       aten::as_strided         0.00%      46.607us         0.00%      46.607us       1.456us            32                                                        [[1024, 4096], [], [], []]            --  
                                     aten::resolve_conj         0.00%      45.911us         0.00%      45.911us       0.364us           126                                                                       [[8, 4096]]            --  
                                       aten::as_strided         0.00%      45.451us         0.00%      45.451us       1.466us            31                                                        [[4096, 1024], [], [], []]            --  
                                         aten::_to_copy         0.00%      44.281us         0.10%      26.210ms      13.105ms             2                                        [[8, 255, 128256], [], [], [], [], [], []]            --  
autograd::engine::evaluate_function: NllLossBackward...         0.00%      43.798us         0.04%      11.463ms      11.463ms             1                                                                                []            --  
                                            MmBackward0         0.00%      33.585us         1.33%     353.637ms     353.637ms             1                                                                  [[2040, 128256]]            --  
                                       aten::lift_fresh         0.00%      32.713us         0.00%      32.713us       0.254us           129                                                                              [[]]            --  
                                     aten::resolve_conj         0.00%      32.680us         0.00%      32.680us       0.511us            64                                                                       [[4096, 8]]            --  
                                            aten::clone         0.00%      32.074us         0.00%     186.481us      93.241us             2                                                                    [[8, 255], []]            --  
                           BackwardHookFunctionBackward         0.00%      31.815us         0.00%      31.815us      31.815us             1                                                                [[8, 255, 128256]]            --  
                                             aten::view         0.00%      30.265us         0.00%      30.265us      10.088us             3                                                            [[8, 255, 128256], []]            --  
                                       aten::as_strided         0.00%      29.590us         0.00%      29.590us       0.925us            32                                                        [[8, 32, 255], [], [], []]            --  
                                            aten::copy_         0.00%      29.340us         0.00%      29.340us       9.780us             3                                                          [[8, 255], [8, 255], []]            --  
autograd::engine::evaluate_function: LogSoftmaxBackw...         0.00%      29.097us         0.10%      25.291ms      25.291ms             1                                                                                []            --  
                                  aten::constant_pad_nd         0.00%      28.542us         0.00%     206.302us     206.302us             1                                                                [[8, 255], [], []]            --  
                                               aten::to         0.00%      28.220us         0.00%      28.220us       0.441us            64                                                         [[0], [], [], [], [], []]            --  
                                            aten::slice         0.00%      26.720us         0.00%      36.020us      18.010us             2                                                        [[8, 256], [], [], [], []]            --  
                                                detach_         0.00%      26.625us         0.00%      26.625us       0.416us            64                                                                             [[0]]            --  
                                     aten::_unsafe_view         0.00%      26.404us         0.00%      26.404us      26.404us             1                                                              [[2040, 128256], []]            --  
                                       aten::as_strided         0.00%      24.426us         0.00%      24.426us       0.763us            32                                                        [[8, 255, 32], [], [], []]            --  
                                       aten::lift_fresh         0.00%      24.147us         0.00%      24.147us       0.377us            64                                                                             [[0]]            --  
                                     aten::resolve_conj         0.00%      17.662us         0.00%      17.662us       0.276us            64                                                                   [[14336, 4096]]            --  
                               aten::cross_entropy_loss         0.00%      15.600us         0.10%      26.599ms      26.599ms             1                                          [[2040, 128256], [2040], [], [], [], []]            --  
                                            aten::copy_         0.00%      15.539us         0.00%      15.539us       7.770us             2                                                [[1, 255, 128], [1, 255, 128], []]            --  
                                       NllLossBackward0         0.00%      14.712us         0.04%      11.419ms      11.419ms             1                                                                              [[]]            --  
                                    LogSoftmaxBackward0         0.00%      13.123us         0.10%      25.261ms      25.261ms             1                                                                  [[2040, 128256]]            --  
                                           aten::matmul         0.00%      12.895us         0.00%      88.410us      88.410us             1                                                         [[1, 64, 1], [1, 1, 255]]            --  
                                           aten::narrow         0.00%      12.829us         0.00%      31.505us      31.505us             1                                                            [[8, 256], [], [], []]            --  
                                            aten::fill_         0.00%      12.746us         0.00%      12.746us      12.746us             1                                                                    [[8, 256], []]            --  
                                           aten::expand         0.00%      11.341us         0.00%      13.628us       6.814us             2                                                              [[1, 64, 1], [], []]            --  
                                             aten::view         0.00%      11.227us         0.00%      11.227us      11.227us             1                                                              [[2040, 128256], []]            --  
                                      aten::log_softmax         0.00%      11.017us         0.10%      26.386ms      26.386ms             1                                                          [[2040, 128256], [], []]            --  
                                        aten::embedding         0.00%      10.915us         0.00%     333.727us     333.727us             1                                            [[128256, 4096], [8, 255], [], [], []]            --  
                                       aten::empty_like         0.00%      10.586us         0.00%      68.601us      68.601us             1                                                          [[], [], [], [], [], []]            --  
                                              aten::pad         0.00%      10.554us         0.00%     216.856us     216.856us             1                                                            [[8, 255], [], [], []]            --  
                                        aten::ones_like         0.00%      10.381us         0.00%      81.696us      81.696us             1                                                          [[], [], [], [], [], []]            --  
                                            aten::alias         0.00%      10.108us         0.00%      10.108us      10.108us             1                                                                  [[8, 255, 4096]]            --  
                                       aten::as_strided         0.00%       9.300us         0.00%       9.300us       4.650us             2                                                            [[8, 256], [], [], []]            --  
                                     aten::resolve_conj         0.00%       8.905us         0.00%       8.905us       0.278us            32                                                                   [[4096, 14336]]            --  
                                          ViewBackward0         0.00%       8.795us         0.00%      25.052us      25.052us             1                                                                  [[2040, 128256]]            --  
                                         aten::_to_copy         0.00%       8.706us         0.00%      54.842us      54.842us             1                                             [[1, 1, 255], [], [], [], [], [], []]            --  
                                     aten::resolve_conj         0.00%       8.685us         0.00%       8.685us       0.280us            31                                                                    [[1024, 4096]]            --  
                                                aten::t         0.00%       8.260us         0.00%      17.780us      17.780us             1                                                                  [[4096, 128256]]            --  
                                               aten::to         0.00%       8.114us         0.05%      14.135ms      14.135ms             1                                                [[8, 255, 128256], [], [], [], []]            --  
                                           aten::linear         0.00%       7.682us         0.88%     233.509ms     233.509ms             1                                              [[8, 255, 4096], [128256, 4096], []]            --  
                                           aten::arange         0.00%       7.679us         0.00%      68.712us      68.712us             1                                                                 [[], [], [], [0]]            --  
                                     aten::resolve_conj         0.00%       7.644us         0.00%       7.644us       0.239us            32                                                                    [[4096, 4096]]            --  
                                           aten::narrow         0.00%       7.208us         0.00%      11.262us      11.262us             1                                                       [[1, 255, 128], [], [], []]            --  
                                         aten::_to_copy         0.00%       7.102us         0.00%     173.023us      86.512us             2                                           [[1, 255, 128], [], [], [], [], [], []]            --  
                                        aten::unsqueeze         0.00%       7.034us         0.00%       7.726us       7.726us             1                                                                       [[255], []]            --  
    autograd::engine::evaluate_function: AliasBackward0         0.00%       6.958us         0.00%       8.890us       8.890us             1                                                                                []            --  
                                             aten::view         0.00%       6.933us         0.00%       6.933us       3.467us             2                                                                    [[8, 255], []]            --  
                                      aten::nll_loss_nd         0.00%       6.736us         0.00%     197.434us     197.434us             1                                              [[2040, 128256], [2040], [], [], []]            --  
                                       aten::as_strided         0.00%       6.713us         0.00%       6.713us       3.357us             2                                                      [[128256, 4096], [], [], []]            --  
                                       aten::empty_like         0.00%       6.504us         0.00%      74.453us      74.453us             1                                                    [[8, 255], [], [], [], [], []]            --  
                                          aten::view_as         0.00%       6.475us         0.00%      18.773us      18.773us             1                                              [[8, 255, 128256], [8, 255, 128256]]            --  
                                        aten::transpose         0.00%       6.352us         0.00%       9.520us       9.520us             1                                                          [[4096, 128256], [], []]            --  
                                         aten::nll_loss         0.00%       6.044us         0.00%     190.698us     190.698us             1                                              [[2040, 128256], [2040], [], [], []]            --  
                                        aten::transpose         0.00%       6.026us         0.00%      10.291us      10.291us             1                                                          [[128256, 4096], [], []]            --  
                                                aten::t         0.00%       5.933us         0.00%      16.224us      16.224us             1                                                                  [[128256, 4096]]            --  
                                       aten::index_put_         0.00%       5.711us         0.00%      19.865us      19.865us             1                                                            [[8, 255], [], [], []]            --  
                                       aten::contiguous         0.00%       5.659us         0.00%     103.732us     103.732us             1                                                                    [[8, 255], []]            --  
                                        aten::transpose         0.00%       5.600us         0.00%       6.849us       6.849us             1                                                            [[1, 64, 255], [], []]            --  
                                 aten::_index_put_impl_         0.00%       5.291us         0.00%      14.154us      14.154us             1                                                        [[8, 255], [], [], [], []]            --  
                                          aten::reshape         0.00%       5.030us         0.00%      16.257us      16.257us             1                                                              [[2040, 128256], []]            --  
                                     aten::masked_fill_         0.00%       4.932us         0.00%       4.932us       4.932us             1                                                          [[8, 255], [8, 255], []]            --  
                                        ToCopyBackward0         0.00%       4.789us         0.05%      12.092ms      12.092ms             1                                                                [[8, 255, 128256]]            --  
                                           aten::arange         0.00%       4.679us         0.00%      74.062us      74.062us             1                                                              [[], [], [], [], []]            --  
                                            aten::zero_         0.00%       4.370us         0.04%      11.324ms      11.324ms             1                                                                  [[2040, 128256]]            --  
                                           aten::select         0.00%       4.143us         0.00%       6.591us       6.591us             1                                                          [[128256, 4096], [], []]            --  
                                    UnsafeViewBackward0         0.00%       4.102us         0.00%      11.117us      11.117us             1                                                                [[8, 255, 128256]]            --  
                                               aten::to         0.00%       3.978us         0.05%      12.087ms      12.087ms             1                                    [[8, 255, 128256], [], [], [], [], [], [], []]            --  
                                            aten::copy_         0.00%       3.952us         0.00%       3.952us       3.952us             1                                                    [[1, 1, 255], [1, 1, 255], []]            --  
                                                 detach         0.00%       3.649us         0.00%       3.649us       1.824us             2                                                                        [[8, 255]]            --  
                                          aten::reshape         0.00%       3.340us         0.00%       5.817us       5.817us             1                                                                    [[8, 255], []]            --  
                                        aten::unsqueeze         0.00%       3.209us         0.00%       3.664us       3.664us             1                                                                     [[1, 64], []]            --  
                                            aten::slice         0.00%       3.184us         0.00%       4.054us       4.054us             1                                                   [[1, 255, 128], [], [], [], []]            --  
                                       aten::as_strided         0.00%       3.168us         0.00%       3.168us       3.168us             1                                                      [[4096, 128256], [], [], []]            --  
                                             aten::view         0.00%       3.062us         0.00%       3.062us       3.062us             1                                                                  [[1, 64, 1], []]            --  
                                               aten::to         0.00%       2.876us         0.00%       2.876us       0.959us             3                                            [[8, 255], [], [], [], [], [], [], []]            --  
                                            aten::fill_         0.00%       2.714us         0.00%       2.714us       2.714us             1                                                                          [[], []]            --  
                                     aten::_unsafe_view         0.00%       2.458us         0.00%       2.458us       2.458us             1                                                                [[1, 64, 255], []]            --  
                                               aten::to         0.00%       2.316us         0.00%      57.158us      57.158us             1                                                     [[1, 1, 255], [], [], [], []]            --  
                                       aten::as_strided         0.00%       2.287us         0.00%       2.287us       1.144us             2                                                          [[1, 64, 1], [], [], []]            --  
                                               aten::to         0.00%       2.200us         0.00%       2.200us       2.200us             1                                              [[2040], [], [], [], [], [], [], []]            --  
                                               aten::to         0.00%       2.193us         0.00%     175.216us      87.608us             2                                                   [[1, 255, 128], [], [], [], []]            --  
                                          aten::reshape         0.00%       2.175us         0.00%       7.015us       7.015us             1                                                            [[8, 255, 128256], []]            --  
                                           aten::select         0.00%       2.128us         0.00%       2.388us       2.388us             1                                                            [[2040, 4096], [], []]            --  
                                        aten::unsqueeze         0.00%       2.123us         0.00%       2.604us       2.604us             1                                                                        [[64], []]            --  
                                           aten::detach         0.00%       1.976us         0.00%       5.625us       2.813us             2                                                                        [[8, 255]]            --  
                                         AliasBackward0         0.00%       1.932us         0.00%       1.932us       1.932us             1                                                                  [[8, 255, 4096]]            --  
                                        aten::unsqueeze         0.00%       1.767us         0.00%       2.098us       2.098us             1                                                                    [[1, 255], []]            --  
                                          aten::reshape         0.00%       1.537us         0.00%       2.938us       2.938us             1                                                                 [[1, 1, 255], []]            --  
                                           aten::expand         0.00%       1.413us         0.00%       1.668us       1.668us             1                                                             [[1, 1, 255], [], []]            --  
                                             aten::view         0.00%       1.401us         0.00%       1.401us       1.401us             1                                                                 [[1, 1, 255], []]            --  
                                       aten::as_strided         0.00%       1.249us         0.00%       1.249us       1.249us             1                                                        [[1, 64, 255], [], [], []]            --  
                                     aten::resolve_conj         0.00%       1.146us         0.00%       1.146us       0.573us             2                                                                  [[2040, 128256]]            --  
                                          aten::reshape         0.00%       0.834us         0.00%       3.896us       3.896us             1                                                                  [[1, 64, 1], []]            --  
                                       aten::as_strided         0.00%       0.692us         0.00%       0.692us       0.692us             1                                                               [[255], [], [], []]            --  
                                               aten::to         0.00%       0.609us         0.00%       0.609us       0.609us             1                                                  [[1, 64, 1], [], [], [], [], []]            --  
                                     aten::resolve_conj         0.00%       0.591us         0.00%       0.591us       0.591us             1                                                                     [[1, 1, 255]]            --  
                                               aten::to         0.00%       0.561us         0.00%       0.561us       0.561us             1                                      [[2040, 128256], [], [], [], [], [], [], []]            --  
                                       aten::as_strided         0.00%       0.481us         0.00%       0.481us       0.481us             1                                                                [[64], [], [], []]            --  
                                       aten::as_strided         0.00%       0.455us         0.00%       0.455us       0.455us             1                                                             [[1, 64], [], [], []]            --  
                                       aten::as_strided         0.00%       0.331us         0.00%       0.331us       0.331us             1                                                            [[1, 255], [], [], []]            --  
                                       aten::as_strided         0.00%       0.255us         0.00%       0.255us       0.255us             1                                                         [[1, 1, 255], [], [], []]            --  
                                     aten::resolve_conj         0.00%       0.193us         0.00%       0.193us       0.193us             1                                                                  [[128256, 4096]]            --  
                                     aten::resolve_conj         0.00%       0.065us         0.00%       0.065us       0.065us             1                                                                      [[1, 64, 1]]            --  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  --------------------------------------------------------------------------------  ------------  
Self CPU time total: 26.541s
