-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  --------------------------------------------------------------------------------  ------------  
                                       aten::as_strided         0.00%     311.062us         0.00%     311.062us       2.430us           128                                                    [[8, 255, 8, 128], [], [], []]            --  
                                    UnsafeViewBackward0         0.00%     305.822us         0.00%     760.844us      11.888us            64                                                                     [[8, 255, 8]]            --  
                                       aten::zeros_like         0.00%     303.135us         0.02%       4.622ms      72.211us            64                                                   [[4096, 8], [], [], [], [], []]            --  
                                            aten::zero_         0.00%     298.664us         0.01%       2.600ms      20.312us           128                                                                       [[8, 4096]]            --  
                                             aten::view         0.00%     297.928us         0.00%     297.928us       9.310us            32                                                            [[8, 255, 8, 128], []]            --  
                                          ViewBackward0         0.00%     297.455us         0.02%       5.808ms      92.192us            63                                                                [[8, 255, 8, 128]]            --  
                                        aten::unsqueeze         0.00%     296.123us         0.00%     350.006us       5.469us            64                                                               [[1, 255, 128], []]            --  
                                                aten::t         0.00%     295.333us         0.00%     671.493us      10.492us            64                                                                       [[2040, 8]]            --  
                        torch::autograd::AccumulateGrad         0.00%     286.781us         0.00%     613.065us      19.158us            32                                                                       [[1024, 8]]            --  
                                     TransposeBackward0         0.00%     274.232us         0.00%       1.207ms      19.156us            63                                                                [[8, 8, 255, 128]]            --  
                                           aten::linear         0.00%     272.803us         4.62%        1.281s      40.044ms            32                                              [[8, 255, 14336], [4096, 14336], []]            --  
                                        aten::transpose         0.00%     271.861us         0.00%     381.962us       5.968us            64                                                               [[1024, 8], [], []]            --  
                                         SliceBackward0         0.00%     271.763us         0.07%      20.565ms     321.334us            64                                                                [[8, 32, 255, 64]]            --  
                                       aten::as_strided         0.00%     271.588us         0.00%     271.588us       4.244us            64                                                         [[8, 255, 1], [], [], []]            --  
                                     aten::resolve_conj         0.00%     269.457us         0.00%     269.457us       0.422us           639                                                                    [[2040, 4096]]            --  
                                       aten::as_strided         0.00%     267.756us         0.00%     267.756us       1.409us           190                                                           [[4096, 8], [], [], []]            --  
                                         aten::addcmul_         0.00%     265.971us         0.00%     265.971us       8.312us            32                                             [[1024, 8], [1024, 8], [1024, 8], []]            --  
                                        aten::transpose         0.00%     264.982us         0.00%     381.990us       5.969us            64                                                            [[4096, 4096], [], []]            --  
                                    UnsafeViewBackward0         0.00%     264.604us         0.00%     702.674us      11.154us            63                                                                  [[8, 255, 1024]]            --  
                                          aten::view_as         0.00%     263.314us         0.00%     596.499us       4.660us           128                                                        [[8, 255, 8], [8, 255, 8]]            --  
                                                aten::t         0.00%     262.953us         0.00%     507.994us      15.875us            32                                                                    [[2040, 1024]]            --  
                                                aten::t         0.00%     260.421us         0.00%     564.439us       8.819us            64                                                                       [[8, 1024]]            --  
                                       aten::empty_like         0.00%     257.021us         0.01%       3.005ms      46.957us            64                                                   [[4096, 8], [], [], [], [], []]            --  
                                          aten::reshape         0.00%     256.633us         0.00%     735.818us       7.828us            94                                                              [[8, 255, 1024], []]            --  
                                          aten::reshape         0.00%     256.468us         0.00%     722.655us       5.646us           128                                                                 [[8, 255, 8], []]            --  
                                          ViewBackward0         0.00%     255.059us         0.00%     708.931us      22.154us            32                                                                   [[2040, 14336]]            --  
                                       aten::empty_like         0.00%     253.082us         0.01%       1.620ms      52.261us            31                                            [[8, 255, 8, 128], [], [], [], [], []]            --  
                                          ViewBackward0         0.00%     251.608us         0.00%     716.615us      11.375us            63                                                                  [[8, 255, 4096]]            --  
                                        aten::transpose         0.00%     249.148us         0.00%     376.160us       5.878us            64                                                               [[2040, 8], [], []]            --  
                        torch::autograd::AccumulateGrad         0.00%     247.145us         0.00%     491.032us      15.345us            32                                                                       [[4096, 8]]            --  
                                       aten::empty_like         0.00%     245.643us         0.01%       2.807ms      43.864us            64                                                   [[1024, 8], [], [], [], [], []]            --  
                                           MulBackward0         0.00%     242.704us         0.03%       7.654ms     239.189us            32                                                                  [[8, 255, 1024]]            --  
                                             aten::view         0.00%     242.355us         0.00%     242.355us       7.574us            32                                                           [[8, 255, 32, 128], []]            --  
                                          ViewBackward0         0.00%     232.818us         0.00%     640.937us      10.015us            64                                                                       [[2040, 8]]            --  
                                               aten::to         0.00%     226.256us         0.05%      13.815ms     145.426us            95                                                  [[8, 255, 1024], [], [], [], []]            --  
                                        aten::transpose         0.00%     223.091us         0.00%     304.018us       4.750us            64                                                               [[8, 1024], [], []]            --  
                                            aten::zero_         0.00%     220.679us         0.00%     220.679us       3.448us            64                                                                       [[1024, 8]]            --  
                                       aten::empty_like         0.00%     219.450us         0.01%       1.806ms      56.453us            32                                           [[8, 255, 32, 128], [], [], [], [], []]            --  
                                                aten::t         0.00%     218.193us         0.00%     431.256us      13.477us            32                                                                    [[2040, 4096]]            --  
                                             aten::view         0.00%     214.576us         0.00%     214.576us       3.353us            64                                                                   [[2040, 8], []]            --  
                                        ToCopyBackward0         0.00%     211.593us         0.02%       5.760ms     179.987us            32                                                                  [[8, 255, 1024]]            --  
                                           aten::linear         0.00%     210.034us         2.92%     811.210ms      25.350ms            32                                                [[8, 255, 4096], [4096, 4096], []]            --  
                                                 detach         0.00%     206.951us         0.00%     206.951us       3.234us            64                                                                       [[8, 4096]]            --  
                                           CatBackward0         0.00%     197.704us         0.00%     976.782us      30.524us            32                                                               [[8, 32, 255, 128]]            --  
                                          aten::reshape         0.00%     193.543us         0.00%     408.119us       6.377us            64                                                                   [[2040, 8], []]            --  
                                                 detach         0.00%     192.945us         0.00%     192.945us       6.030us            32                                                                       [[1024, 8]]            --  
                                                aten::t         0.00%     188.078us         0.00%     357.183us      11.522us            31                                                                    [[4096, 1024]]            --  
                                               aten::to         0.00%     181.431us         0.02%       5.548ms     173.374us            32                                      [[8, 255, 1024], [], [], [], [], [], [], []]            --  
                                          aten::reshape         0.00%     179.285us         0.00%     635.668us      19.865us            32                                                                [[2040, 1024], []]            --  
                                 aten::nll_loss_forward         0.00%     175.186us         0.00%     175.186us     175.186us             1                                              [[2040, 128256], [2040], [], [], []]            --  
                                           aten::linear         0.00%     174.248us         0.89%     245.762ms       7.680ms            32                                                [[8, 255, 4096], [1024, 4096], []]            --  
                                     aten::_unsafe_view         0.00%     170.631us         0.00%     170.631us       5.504us            31                                                            [[8, 255, 8, 128], []]            --  
                                           NegBackward0         0.00%     170.015us         0.01%       2.629ms      84.806us            31                                                                 [[8, 8, 255, 64]]            --  
                                            aten::zero_         0.00%     167.158us         0.03%       9.462ms     147.841us            64                                                               [[8, 32, 255, 128]]            --  
                                     aten::_unsafe_view         0.00%     165.080us         0.00%     165.080us       5.159us            32                                                           [[8, 255, 32, 128], []]            --  
                                                 detach         0.00%     163.206us         0.00%     163.206us       5.100us            32                                                                       [[4096, 8]]            --  
                                        aten::transpose         0.00%     161.625us         0.00%     245.041us       7.658us            32                                                            [[2040, 1024], [], []]            --  
                                            aten::zero_         0.00%     161.202us         0.00%       1.313ms      20.518us            64                                                                       [[4096, 8]]            --  
                                             TBackward0         0.00%     159.844us         0.00%     668.440us      10.444us            64                                                                       [[4096, 8]]            --  
                                              aten::mul         0.00%     156.037us         0.00%     224.141us     112.070us             2                                                               [[1, 255, 128], []]     65280.000  
                                     TransposeBackward0         0.00%     155.150us         0.00%     574.712us      17.960us            32                                                               [[8, 32, 255, 128]]            --  
                                                aten::t         0.00%     146.302us         0.00%     264.695us       8.272us            32                                                                    [[1024, 4096]]            --  
                                       aten::empty_like         0.00%     142.185us         0.00%       1.375ms      42.970us            32                                           [[8, 32, 255, 128], [], [], [], [], []]            --  
                                      aten::result_type         0.00%     141.742us         0.00%     141.742us       1.099us           129                                                              [[8, 255, 4096], []]            --  
                                          aten::view_as         0.00%     141.021us         0.00%     344.843us       5.474us            63                                                  [[8, 255, 1024], [8, 255, 1024]]            --  
                                           aten::detach         0.00%     138.657us         0.00%     345.608us       5.400us            64                                                                       [[8, 4096]]            --  
                                        aten::transpose         0.00%     137.864us         0.00%     213.063us       6.658us            32                                                            [[2040, 4096], [], []]            --  
                                          ViewBackward0         0.00%     136.878us         0.00%     434.626us      14.020us            31                                                                  [[8, 255, 1024]]            --  
                                            aten::zero_         0.00%     136.531us         0.01%       2.566ms      41.388us            62                                                                [[8, 8, 255, 128]]            --  
                                      aten::result_type         0.00%     134.757us         0.00%     134.757us       2.106us            64                                                                 [[8, 255, 1], []]            --  
                                           aten::detach         0.00%     133.339us         0.00%     326.284us      10.196us            32                                                                       [[1024, 8]]            --  
                                     aten::resolve_conj         0.00%     132.181us         0.00%     132.181us       0.416us           318                                                                       [[2040, 8]]            --  
                                           AddBackward0         0.00%     129.605us         0.00%     129.605us       4.181us            31                                                                [[8, 8, 255, 128]]            --  
                                           aten::linear         0.00%     127.897us         0.03%       8.684ms     271.372us            32                                                      [[8, 255, 8], [1024, 8], []]            --  
                                       aten::as_strided         0.00%     127.012us         0.00%     127.012us       1.985us            64                                                           [[2040, 8], [], [], []]            --  
                                           aten::linear         0.00%     126.682us         0.09%      24.107ms     753.337us            32                                                      [[8, 255, 8], [4096, 8], []]            --  
                                     TransposeBackward0         0.00%     126.449us         0.00%     541.205us      16.913us            32                                                               [[8, 255, 32, 128]]            --  
                                            aten::zero_         0.00%     124.423us         0.02%       4.453ms     139.148us            32                                                               [[8, 255, 32, 128]]            --  
                                     aten::resolve_conj         0.00%     121.404us         0.00%     121.404us       0.632us           192                                                                   [[2040, 14336]]            --  
                                        aten::transpose         0.00%     117.041us         0.00%     169.105us       5.455us            31                                                            [[4096, 1024], [], []]            --  
                                       aten::as_strided         0.00%     117.008us         0.00%     117.008us       1.828us            64                                                        [[4096, 4096], [], [], []]            --  
                                           NegBackward0         0.00%     115.958us         0.02%       5.674ms     177.326us            32                                                                [[8, 32, 255, 64]]            --  
                                          aten::detach_         0.00%     113.779us         0.00%     142.530us       2.227us            64                                                                             [[0]]            --  
                                          ViewBackward0         0.00%     111.714us         0.05%      13.809ms     431.519us            32                                                               [[8, 255, 32, 128]]            --  
                                       aten::as_strided         0.00%     110.101us         0.00%     110.101us       1.720us            64                                                           [[1024, 8], [], [], []]            --  
                              aten::_local_scalar_dense         0.00%     104.283us         0.00%     104.283us       0.802us           130                                                                              [[]]            --  
                                           AddBackward0         0.00%     103.338us         0.00%     103.338us       1.615us            64                                                                     [[8, 255, 1]]            --  
                                          aten::reshape         0.00%     103.323us         0.00%     453.872us      14.184us            32                                                               [[2040, 14336], []]            --  
                                             TBackward0         0.00%     100.095us         0.00%     361.861us      11.308us            32                                                                       [[8, 1024]]            --  
                                            aten::zero_         0.00%      98.900us         0.01%       4.137ms      64.634us            64                                                                [[8, 255, 8, 128]]            --  
                                             TBackward0         0.00%      93.122us         0.00%     344.732us      10.773us            32                                                                       [[8, 4096]]            --  
                                                detach_         0.00%      93.107us         0.00%      93.107us       0.727us           128                                                                              [[]]            --  
                                        aten::transpose         0.00%      85.265us         0.00%     112.497us       3.516us            32                                                            [[8, 255, 32], [], []]            --  
                                       aten::as_strided         0.00%      83.416us         0.00%      83.416us       2.607us            32                                                        [[2040, 1024], [], [], []]            --  
                                       aten::as_strided         0.00%      80.927us         0.00%      80.927us       1.264us            64                                                           [[8, 1024], [], [], []]            --  
                                           aten::detach         0.00%      80.681us         0.00%     243.887us       7.621us            32                                                                       [[4096, 8]]            --  
                                               aten::to         0.00%      78.751us         0.00%      78.751us       1.230us            64                                                     [[8, 255, 1], [], [], [], []]            --  
                                        aten::transpose         0.00%      77.437us         0.00%     118.393us       3.700us            32                                                            [[1024, 4096], [], []]            --  
                                aten::nll_loss_backward         0.00%      77.264us         0.04%      12.381ms      12.381ms             1                                      [[], [2040, 128256], [2040], [], [], [], []]            --  
                                       aten::as_strided         0.00%      75.435us         0.00%      75.435us       2.286us            33                                                        [[2040, 4096], [], [], []]            --  
                                        aten::transpose         0.00%      74.574us         0.00%     103.979us       3.249us            32                                                            [[8, 32, 255], [], []]            --  
                                               aten::eq         0.00%      70.630us         0.00%      70.630us      70.630us             1                                                                    [[8, 255], []]            --  
                                   BackwardHookFunction         0.00%      67.020us         0.00%      86.516us      86.516us             1                                                                [[8, 255, 128256]]            --  
                                               aten::to         0.00%      61.620us         0.00%      61.620us       0.481us           128                                                          [[], [], [], [], [], []]            --  
                                              aten::cos         0.00%      60.170us         0.00%      60.170us      60.170us             1                                                                   [[1, 255, 128]]            --  
                                              aten::bmm         0.00%      57.157us         0.00%      57.597us      57.597us             1                                                         [[1, 64, 1], [1, 1, 255]]     32640.000  
                                           AddBackward0         0.00%      57.136us         0.00%      57.136us       1.785us            32                                                                  [[8, 255, 1024]]            --  
                                              aten::sin         0.00%      56.182us         0.00%      56.182us      56.182us             1                                                                   [[1, 255, 128]]            --  
                                           aten::matmul         0.00%      55.810us         0.86%     239.620ms     239.620ms             1                                                  [[8, 255, 4096], [4096, 128256]]            --  
                                       aten::as_strided         0.00%      54.718us         0.00%      54.718us       0.842us            65                                                       [[1, 255, 128], [], [], []]            --  
                                           AddBackward0         0.00%      53.153us         0.00%      53.153us       1.661us            32                                                               [[8, 32, 255, 128]]            --  
                                       aten::as_strided         0.00%      52.064us         0.00%      52.064us       1.679us            31                                                        [[4096, 1024], [], [], []]            --  
                                          ViewBackward0         0.00%      48.465us         0.00%      48.465us       0.782us            62                                                                              [[]]            --  
                                     aten::resolve_conj         0.00%      47.676us         0.00%      47.676us       0.378us           126                                                                       [[8, 4096]]            --  
                                     aten::resolve_conj         0.00%      47.234us         0.00%      47.234us       0.738us            64                                                                       [[1024, 8]]            --  
                                          aten::resize_         0.00%      46.101us         0.00%      46.101us      46.101us             1                                                                     [[0], [], []]            --  
                                              aten::add         0.00%      44.962us         0.00%      44.962us      44.962us             1                                                                   [[255], [], []]       255.000  
                                         aten::_to_copy         0.00%      44.926us         0.11%      30.334ms      15.167ms             2                                        [[8, 255, 128256], [], [], [], [], [], []]            --  
                                     aten::resolve_conj         0.00%      43.763us         0.00%      43.763us       0.345us           127                                                                    [[2040, 1024]]            --  
                                       aten::as_strided         0.00%      40.956us         0.00%      40.956us       1.280us            32                                                        [[1024, 4096], [], [], []]            --  
autograd::engine::evaluate_function: NllLossBackward...         0.00%      38.328us         0.04%      12.434ms      12.434ms             1                                                                                []            --  
                                       aten::lift_fresh         0.00%      33.729us         0.00%      33.729us       0.261us           129                                                                              [[]]            --  
                                            MmBackward0         0.00%      32.166us         1.48%     410.397ms     410.397ms             1                                                                  [[2040, 128256]]            --  
                           BackwardHookFunctionBackward         0.00%      29.629us         0.00%      29.629us      29.629us             1                                                                [[8, 255, 128256]]            --  
                                       aten::as_strided         0.00%      29.405us         0.00%      29.405us       0.919us            32                                                        [[8, 32, 255], [], [], []]            --  
                                  aten::constant_pad_nd         0.00%      29.194us         0.00%     207.575us     207.575us             1                                                                [[8, 255], [], []]            --  
                                             aten::view         0.00%      29.080us         0.00%      29.080us       9.693us             3                                                            [[8, 255, 128256], []]            --  
                                                detach_         0.00%      28.751us         0.00%      28.751us       0.449us            64                                                                             [[0]]            --  
                                               aten::to         0.00%      28.684us         0.00%      28.684us       0.448us            64                                                         [[0], [], [], [], [], []]            --  
                                     aten::resolve_conj         0.00%      28.404us         0.00%      28.404us       0.444us            64                                                                       [[4096, 8]]            --  
                                       aten::lift_fresh         0.00%      27.297us         0.00%      27.297us       0.427us            64                                                                             [[0]]            --  
                                       aten::as_strided         0.00%      27.232us         0.00%      27.232us       0.851us            32                                                        [[8, 255, 32], [], [], []]            --  
                                            aten::slice         0.00%      26.912us         0.00%      35.845us      17.923us             2                                                        [[8, 256], [], [], [], []]            --  
                                            aten::copy_         0.00%      26.751us         0.00%      26.751us       8.917us             3                                                          [[8, 255], [8, 255], []]            --  
                                     aten::_unsafe_view         0.00%      26.538us         0.00%      26.538us      26.538us             1                                                              [[2040, 128256], []]            --  
                                            aten::clone         0.00%      25.683us         0.00%     160.631us      80.315us             2                                                                    [[8, 255], []]            --  
autograd::engine::evaluate_function: LogSoftmaxBackw...         0.00%      22.933us         0.10%      27.879ms      27.879ms             1                                                                                []            --  
                                     aten::resolve_conj         0.00%      15.426us         0.00%      15.426us       0.241us            64                                                                   [[14336, 4096]]            --  
                                            aten::copy_         0.00%      15.239us         0.00%      15.239us       7.619us             2                                                [[1, 255, 128], [1, 255, 128], []]            --  
                               aten::cross_entropy_loss         0.00%      14.754us         0.13%      37.111ms      37.111ms             1                                          [[2040, 128256], [2040], [], [], [], []]            --  
                                       NllLossBackward0         0.00%      14.265us         0.04%      12.396ms      12.396ms             1                                                                              [[]]            --  
                                           aten::matmul         0.00%      13.170us         0.00%      86.675us      86.675us             1                                                         [[1, 64, 1], [1, 1, 255]]            --  
                                           aten::narrow         0.00%      12.867us         0.00%      29.963us      29.963us             1                                                            [[8, 256], [], [], []]            --  
                                            aten::fill_         0.00%      11.971us         0.00%      11.971us      11.971us             1                                                                    [[8, 256], []]            --  
                                    LogSoftmaxBackward0         0.00%      11.342us         0.10%      27.856ms      27.856ms             1                                                                  [[2040, 128256]]            --  
                                           aten::expand         0.00%      11.136us         0.00%      16.952us       8.476us             2                                                              [[1, 64, 1], [], []]            --  
                                      aten::log_softmax         0.00%      11.070us         0.13%      36.908ms      36.908ms             1                                                          [[2040, 128256], [], []]            --  
                                            aten::alias         0.00%      11.031us         0.00%      11.031us      11.031us             1                                                                  [[8, 255, 4096]]            --  
                                              aten::pad         0.00%      10.506us         0.00%     218.081us     218.081us             1                                                            [[8, 255], [], [], []]            --  
                                        aten::embedding         0.00%       9.998us         0.00%     349.374us     349.374us             1                                            [[128256, 4096], [8, 255], [], [], []]            --  
                                        aten::ones_like         0.00%       9.785us         0.00%      76.422us      76.422us             1                                                          [[], [], [], [], [], []]            --  
                                     aten::resolve_conj         0.00%       9.583us         0.00%       9.583us       0.309us            31                                                                    [[1024, 4096]]            --  
                                       aten::empty_like         0.00%       9.074us         0.00%      64.413us      64.413us             1                                                          [[], [], [], [], [], []]            --  
    autograd::engine::evaluate_function: AliasBackward0         0.00%       9.010us         0.00%      11.237us      11.237us             1                                                                                []            --  
                                       aten::as_strided         0.00%       8.933us         0.00%       8.933us       4.467us             2                                                            [[8, 256], [], [], []]            --  
                                             aten::view         0.00%       8.669us         0.00%       8.669us       8.669us             1                                                              [[2040, 128256], []]            --  
                                           aten::arange         0.00%       8.517us         0.00%      54.618us      54.618us             1                                                                 [[], [], [], [0]]            --  
                                     aten::resolve_conj         0.00%       8.415us         0.00%       8.415us       0.263us            32                                                                   [[4096, 14336]]            --  
                                         aten::_to_copy         0.00%       8.302us         0.00%      52.155us      52.155us             1                                             [[1, 1, 255], [], [], [], [], [], []]            --  
                                           aten::linear         0.00%       7.997us         0.86%     239.645ms     239.645ms             1                                              [[8, 255, 4096], [128256, 4096], []]            --  
                                             aten::view         0.00%       7.950us         0.00%       7.950us       3.975us             2                                                                    [[8, 255], []]            --  
                                                aten::t         0.00%       7.848us         0.00%      16.648us      16.648us             1                                                                  [[4096, 128256]]            --  
                                       aten::empty_like         0.00%       7.660us         0.00%      76.560us      76.560us             1                                                    [[8, 255], [], [], [], [], []]            --  
                                               aten::to         0.00%       7.472us         0.07%      18.077ms      18.077ms             1                                                [[8, 255, 128256], [], [], [], []]            --  
                                      aten::nll_loss_nd         0.00%       7.205us         0.00%     187.863us     187.863us             1                                              [[2040, 128256], [2040], [], [], []]            --  
                                          ViewBackward0         0.00%       7.163us         0.00%      20.219us      20.219us             1                                                                  [[2040, 128256]]            --  
                                        aten::transpose         0.00%       7.047us         0.00%       8.331us       8.331us             1                                                            [[1, 64, 255], [], []]            --  
                                         aten::_to_copy         0.00%       6.915us         0.00%      89.110us      44.555us             2                                           [[1, 255, 128], [], [], [], [], [], []]            --  
                                                aten::t         0.00%       6.689us         0.00%      17.131us      17.131us             1                                                                  [[128256, 4096]]            --  
                                          aten::view_as         0.00%       6.681us         0.00%      19.496us      19.496us             1                                              [[8, 255, 128256], [8, 255, 128256]]            --  
                                        aten::unsqueeze         0.00%       6.466us         0.00%       7.172us       7.172us             1                                                                       [[255], []]            --  
                                        aten::transpose         0.00%       6.454us         0.00%       8.800us       8.800us             1                                                          [[4096, 128256], [], []]            --  
                                        aten::transpose         0.00%       6.396us         0.00%      10.442us      10.442us             1                                                          [[128256, 4096], [], []]            --  
                                       aten::as_strided         0.00%       5.816us         0.00%       5.816us       2.908us             2                                                          [[1, 64, 1], [], [], []]            --  
                                     aten::resolve_conj         0.00%       5.761us         0.00%       5.761us       0.180us            32                                                                    [[4096, 4096]]            --  
                                       aten::as_strided         0.00%       5.758us         0.00%       5.758us       2.879us             2                                                      [[128256, 4096], [], [], []]            --  
                                 aten::_index_put_impl_         0.00%       5.747us         0.00%      13.831us      13.831us             1                                                        [[8, 255], [], [], [], []]            --  
                                       aten::contiguous         0.00%       5.505us         0.00%     105.297us     105.297us             1                                                                    [[8, 255], []]            --  
                                         aten::nll_loss         0.00%       5.472us         0.00%     180.658us     180.658us             1                                              [[2040, 128256], [2040], [], [], []]            --  
                                       aten::index_put_         0.00%       5.358us         0.00%      19.189us      19.189us             1                                                            [[8, 255], [], [], []]            --  
                                           aten::arange         0.00%       4.872us         0.00%      60.085us      60.085us             1                                                              [[], [], [], [], []]            --  
                                     aten::masked_fill_         0.00%       4.812us         0.00%       4.812us       4.812us             1                                                          [[8, 255], [8, 255], []]            --  
                                        ToCopyBackward0         0.00%       4.635us         0.04%      12.274ms      12.274ms             1                                                                [[8, 255, 128256]]            --  
                                          aten::reshape         0.00%       4.387us         0.00%      13.056us      13.056us             1                                                              [[2040, 128256], []]            --  
                                            aten::zero_         0.00%       4.143us         0.04%      12.304ms      12.304ms             1                                                                  [[2040, 128256]]            --  
                                           aten::select         0.00%       3.979us         0.00%       5.691us       5.691us             1                                                          [[128256, 4096], [], []]            --  
                                               aten::to         0.00%       3.906us         0.04%      12.269ms      12.269ms             1                                    [[8, 255, 128256], [], [], [], [], [], [], []]            --  
                                    UnsafeViewBackward0         0.00%       3.756us         0.00%       9.731us       9.731us             1                                                                [[8, 255, 128256]]            --  
                                            aten::copy_         0.00%       3.616us         0.00%       3.616us       3.616us             1                                                    [[1, 1, 255], [1, 1, 255], []]            --  
                                           aten::narrow         0.00%       3.449us         0.00%       7.453us       7.453us             1                                                       [[1, 255, 128], [], [], []]            --  
                                                 detach         0.00%       3.241us         0.00%       3.241us       1.621us             2                                                                        [[8, 255]]            --  
                                             aten::view         0.00%       3.187us         0.00%       3.187us       3.187us             1                                                                  [[1, 64, 1], []]            --  
                                            aten::slice         0.00%       3.169us         0.00%       4.004us       4.004us             1                                                   [[1, 255, 128], [], [], [], []]            --  
                                        aten::unsqueeze         0.00%       3.051us         0.00%       3.678us       3.678us             1                                                                     [[1, 64], []]            --  
                                          aten::reshape         0.00%       2.890us         0.00%       5.345us       5.345us             1                                                                    [[8, 255], []]            --  
                                     aten::_unsafe_view         0.00%       2.474us         0.00%       2.474us       2.474us             1                                                                [[1, 64, 255], []]            --  
                                               aten::to         0.00%       2.414us         0.00%       2.414us       0.805us             3                                            [[8, 255], [], [], [], [], [], [], []]            --  
                                       aten::as_strided         0.00%       2.346us         0.00%       2.346us       2.346us             1                                                      [[4096, 128256], [], [], []]            --  
                                        aten::unsqueeze         0.00%       2.250us         0.00%       2.687us       2.687us             1                                                                        [[64], []]            --  
                                         AliasBackward0         0.00%       2.227us         0.00%       2.227us       2.227us             1                                                                  [[8, 255, 4096]]            --  
                                            aten::fill_         0.00%       2.224us         0.00%       2.224us       2.224us             1                                                                          [[], []]            --  
                                               aten::to         0.00%       2.131us         0.00%       2.131us       2.131us             1                                              [[2040], [], [], [], [], [], [], []]            --  
                                          aten::reshape         0.00%       2.090us         0.00%       5.975us       5.975us             1                                                            [[8, 255, 128256], []]            --  
                                               aten::to         0.00%       2.030us         0.00%      91.140us      45.570us             2                                                   [[1, 255, 128], [], [], [], []]            --  
                                               aten::to         0.00%       1.991us         0.00%      54.146us      54.146us             1                                                     [[1, 1, 255], [], [], [], []]            --  
                                           aten::detach         0.00%       1.942us         0.00%       5.183us       2.591us             2                                                                        [[8, 255]]            --  
                                          aten::reshape         0.00%       1.702us         0.00%       2.623us       2.623us             1                                                                 [[1, 1, 255], []]            --  
                                           aten::select         0.00%       1.687us         0.00%       1.923us       1.923us             1                                                            [[2040, 4096], [], []]            --  
                                           aten::expand         0.00%       1.487us         0.00%       2.002us       2.002us             1                                                             [[1, 1, 255], [], []]            --  
                                        aten::unsqueeze         0.00%       1.417us         0.00%       1.881us       1.881us             1                                                                    [[1, 255], []]            --  
                                       aten::as_strided         0.00%       1.284us         0.00%       1.284us       1.284us             1                                                        [[1, 64, 255], [], [], []]            --  
                                          aten::reshape         0.00%       1.037us         0.00%       4.224us       4.224us             1                                                                  [[1, 64, 1], []]            --  
                                             aten::view         0.00%       0.921us         0.00%       0.921us       0.921us             1                                                                 [[1, 1, 255], []]            --  
                                     aten::resolve_conj         0.00%       0.812us         0.00%       0.812us       0.406us             2                                                                  [[2040, 128256]]            --  
                                       aten::as_strided         0.00%       0.706us         0.00%       0.706us       0.706us             1                                                               [[255], [], [], []]            --  
                                               aten::to         0.00%       0.690us         0.00%       0.690us       0.690us             1                                                  [[1, 64, 1], [], [], [], [], []]            --  
                                       aten::as_strided         0.00%       0.627us         0.00%       0.627us       0.627us             1                                                             [[1, 64], [], [], []]            --  
                                               aten::to         0.00%       0.562us         0.00%       0.562us       0.562us             1                                      [[2040, 128256], [], [], [], [], [], [], []]            --  
                                       aten::as_strided         0.00%       0.515us         0.00%       0.515us       0.515us             1                                                         [[1, 1, 255], [], [], []]            --  
                                       aten::as_strided         0.00%       0.464us         0.00%       0.464us       0.464us             1                                                            [[1, 255], [], [], []]            --  
                                       aten::as_strided         0.00%       0.437us         0.00%       0.437us       0.437us             1                                                                [[64], [], [], []]            --  
                                     aten::resolve_conj         0.00%       0.372us         0.00%       0.372us       0.372us             1                                                                     [[1, 1, 255]]            --  
                                     aten::resolve_conj         0.00%       0.175us         0.00%       0.175us       0.175us             1                                                                  [[128256, 4096]]            --  
                                     aten::resolve_conj         0.00%       0.068us         0.00%       0.068us       0.068us             1                                                                      [[1, 64, 1]]            --  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  --------------------------------------------------------------------------------  ------------  
Self CPU time total: 27.739s
